time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm,run_number,time_delta
58.604,,5493000.0,975000.0,1530000.0,921000.0,105000.0,6179000.0,20000.0,30000.0,11000.0,380000.0,70000.0,68000.0,2881000.0,4856000.0,7737000.0,25000000.0,118.4,117.05,88.52,111.3116,118.175,116.7116,107.4866,118.5116,115.3616,1.0,0 days 00:00:58.604000
58.804,,5389000.0,1056000.0,1483000.0,1049000.0,3424000.0,6179000.0,20000.0,32000.0,11000.0,380000.0,74000.0,68000.0,2858000.0,10467000.0,13325000.0,25000000.0,118.4,117.5,88.52,111.3116,118.175,116.7116,107.4866,118.5116,115.3616,1.0,0 days 00:00:58.804000
59.004,,5389000.0,955000.0,1496000.0,814000.0,3610000.0,6190000.0,10000.0,32000.0,11000.0,284000.0,81000.0,68000.0,2733000.0,10056000.0,12789000.0,25000000.0,118.4,117.5,88.52,111.3116,118.175,116.7116,107.4866,118.5116,115.3616,1.0,0 days 00:00:59.004000
59.204,,5389000.0,1056000.0,1520000.0,798000.0,5915000.0,6190000.0,20000.0,11000.0,11000.0,284000.0,74000.0,68000.0,2902000.0,9971000.0,12873000.0,25000000.0,118.4,117.5,88.52,111.3116,118.175,116.7116,107.4866,118.5116,115.3616,1.0,0 days 00:00:59.204000
59.404,,5319000.0,1036000.0,1506000.0,1310000.0,3603000.0,6136000.0,20000.0,14000.0,11000.0,284000.0,74000.0,68000.0,2901000.0,11346000.0,14247000.0,25000000.0,118.4,117.5,88.52,111.425,118.4,116.9366,107.6,118.85,115.5866,1.0,0 days 00:00:59.404000
59.604,,5319000.0,1158000.0,1769000.0,711000.0,5936000.0,6136000.0,20000.0,11000.0,11000.0,289000.0,74000.0,68000.0,2938000.0,9975000.0,12913000.0,25000000.0,118.4,117.5,88.52,111.425,118.4,116.9366,107.6,118.85,115.5866,1.0,0 days 00:00:59.604000
59.803,,5319000.0,1229000.0,1578000.0,1331000.0,5833000.0,6136000.0,20000.0,14000.0,11000.0,289000.0,74000.0,68000.0,2928000.0,10452000.0,13380000.0,25000000.0,118.4,117.5,88.52,111.425,118.4,116.9366,107.6,118.85,115.5866,1.0,0 days 00:00:59.803000
60.003,,5429000.0,1270000.0,1900000.0,1391000.0,5875000.0,6154000.0,20000.0,648000.0,4000.0,289000.0,101000.0,70000.0,2967000.0,9990000.0,12957000.0,25000000.0,118.4,117.5,88.52,111.425,118.4,116.9366,107.6,118.85,115.5866,1.0,0 days 00:01:00.003000
60.203,,5429000.0,1260000.0,1339000.0,1814000.0,5895000.0,6154000.0,20000.0,32000.0,11000.0,271000.0,74000.0,68000.0,2863000.0,10469000.0,13332000.0,25000000.0,118.4,117.5,88.52,111.425,118.4,116.9366,107.6,118.85,115.5866,1.0,0 days 00:01:00.203000
60.403,,5429000.0,1048000.0,1710000.0,2184000.0,4810000.0,6154000.0,20000.0,32000.0,11000.0,271000.0,74000.0,68000.0,2818000.0,10313000.0,13131000.0,25000000.0,118.4,117.5,88.52,111.5366,118.625,117.1616,107.7116,119.075,115.7,1.0,0 days 00:01:00.403000
60.603,,5460000.0,874000.0,1401000.0,1089000.0,5895000.0,6274000.0,20000.0,32000.0,11000.0,271000.0,74000.0,70000.0,2820000.0,10176000.0,12996000.0,25000000.0,118.4,117.95,88.52,111.5366,118.625,117.1616,107.7116,119.075,115.7,1.0,0 days 00:01:00.603000
60.803,,5460000.0,1036000.0,1663000.0,1331000.0,5547000.0,6274000.0,20000.0,11000.0,4000.0,308000.0,81000.0,70000.0,2896000.0,10913000.0,13809000.0,25000000.0,118.4,117.95,88.52,111.5366,118.625,117.1616,107.7116,119.075,115.7,1.0,0 days 00:01:00.803000
61.003,,5460000.0,1239000.0,1387000.0,1270000.0,5895000.0,6274000.0,20000.0,14000.0,11000.0,308000.0,74000.0,70000.0,2786000.0,10085000.0,12871000.0,25000000.0,118.4,117.95,88.52,111.5366,118.625,117.1616,107.7116,119.075,115.7,1.0,0 days 00:01:01.003000
61.204,,5487000.0,1036000.0,1639000.0,1169000.0,5547000.0,6251000.0,30000.0,11000.0,11000.0,269000.0,77000.0,68000.0,2818000.0,10105000.0,12923000.0,25000000.0,118.4,117.95,88.52,111.5366,118.625,117.1616,107.7116,119.075,115.7,1.0,0 days 00:01:01.204000
61.404,,5487000.0,955000.0,1483000.0,1209000.0,5404000.0,6251000.0,20000.0,14000.0,11000.0,269000.0,70000.0,68000.0,2894000.0,10315000.0,13209000.0,25000000.0,118.4,117.95,88.52,111.7616,118.7366,117.275,107.9366,119.3,115.925,1.0,0 days 00:01:01.404000
61.603,,5487000.0,853000.0,1544000.0,1391000.0,5711000.0,6251000.0,30000.0,14000.0,11000.0,269000.0,74000.0,70000.0,2820000.0,6932000.0,9752000.0,25000000.0,120.2,117.95,88.52,111.7616,118.7366,117.275,107.9366,119.3,115.925,1.0,0 days 00:01:01.603000
61.803,,5460000.0,914000.0,1853000.0,1089000.0,5629000.0,6201000.0,30000.0,11000.0,11000.0,329000.0,79000.0,70000.0,2818000.0,8295000.0,11113000.0,25000000.0,120.2,117.95,88.52,111.7616,118.7366,117.275,107.9366,119.3,115.925,1.0,0 days 00:01:01.803000
0.002,,5341000.0,907000.0,1330000.0,1208000.0,105000.0,6059000.0,30000.0,14000.0,11000.0,248000.0,68000.0,63000.0,2435000.0,3675000.0,6110000.0,25000000.0,109.4,107.15,88.16,104.5616,109.5116,107.825,102.5366,109.9616,107.15,2.0,0 days 00:00:00.002000
0.203,,5386000.0,935000.0,1449000.0,1043000.0,105000.0,6059000.0,30000.0,11000.0,11000.0,225000.0,68000.0,63000.0,2467000.0,3860000.0,6327000.0,25000000.0,111.2,107.15,88.16,104.5616,109.5116,107.825,102.5366,109.9616,107.15,2.0,0 days 00:00:00.203000
0.403,,5386000.0,928000.0,1520000.0,863000.0,105000.0,6059000.0,30000.0,11000.0,11000.0,225000.0,68000.0,63000.0,2402000.0,3926000.0,6328000.0,25000000.0,111.2,107.15,88.16,104.5616,109.5116,107.825,102.5366,109.9616,107.15,2.0,0 days 00:00:00.403000
0.602,,5386000.0,874000.0,1330000.0,1048000.0,105000.0,6055000.0,20000.0,14000.0,11000.0,225000.0,68000.0,65000.0,2459000.0,3406000.0,5865000.0,25000000.0,111.2,107.15,88.16,104.675,109.7366,108.05,102.5366,110.1866,107.2616,2.0,0 days 00:00:00.602000
0.802,,5426000.0,907000.0,1306000.0,1208000.0,105000.0,6055000.0,30000.0,11000.0,11000.0,310000.0,68000.0,65000.0,2383000.0,4209000.0,6592000.0,25000000.0,111.2,107.15,88.16,104.675,109.7366,108.05,102.5366,110.1866,107.2616,2.0,0 days 00:00:00.802000
1.002,,5426000.0,874000.0,1568000.0,1360000.0,105000.0,6055000.0,20000.0,11000.0,11000.0,310000.0,68000.0,63000.0,2443000.0,3832000.0,6275000.0,25000000.0,111.2,107.15,88.16,104.675,109.7366,108.05,102.5366,110.1866,107.2616,2.0,0 days 00:00:01.002000
1.202,,5426000.0,914000.0,1506000.0,2197000.0,105000.0,6032000.0,20000.0,73000.0,7000.0,310000.0,77000.0,63000.0,2440000.0,3840000.0,6280000.0,25000000.0,111.2,107.15,88.16,104.675,109.7366,108.05,102.5366,110.1866,107.2616,2.0,0 days 00:00:01.202000
1.403,,5395000.0,955000.0,1315000.0,630000.0,105000.0,6032000.0,40000.0,11000.0,11000.0,303000.0,68000.0,63000.0,2398000.0,3807000.0,6205000.0,25000000.0,111.2,107.15,88.16,104.675,109.7366,108.05,102.5366,110.1866,107.2616,2.0,0 days 00:00:01.403000
1.602,,5395000.0,873000.0,1251000.0,737000.0,105000.0,6032000.0,20000.0,76000.0,7000.0,303000.0,72000.0,63000.0,2460000.0,3778000.0,6238000.0,25000000.0,111.2,107.6,88.16,104.7866,109.9616,108.1616,102.65,110.3,107.4866,2.0,0 days 00:00:01.602000
1.802,,5395000.0,798000.0,1449000.0,1109000.0,105000.0,5960000.0,20000.0,30000.0,11000.0,303000.0,72000.0,63000.0,2387000.0,6999000.0,9386000.0,25000000.0,111.2,107.6,88.16,104.7866,109.9616,108.1616,102.65,110.3,107.4866,2.0,0 days 00:00:01.802000
2.003,,5374000.0,819000.0,1458000.0,1774000.0,105000.0,5960000.0,20000.0,30000.0,11000.0,288000.0,72000.0,63000.0,2384000.0,5428000.0,7812000.0,25000000.0,111.2,107.6,88.16,104.7866,109.9616,108.1616,102.65,110.3,107.4866,2.0,0 days 00:00:02.003000
2.203,,5374000.0,880000.0,1330000.0,1720000.0,105000.0,5960000.0,10000.0,30000.0,7000.0,288000.0,72000.0,63000.0,2407000.0,7608000.0,10015000.0,25000000.0,111.2,107.6,88.16,104.7866,109.9616,108.1616,102.65,110.3,107.4866,2.0,0 days 00:00:02.203000
2.402,,5374000.0,914000.0,1829000.0,1935000.0,3398000.0,5950000.0,20000.0,14000.0,11000.0,288000.0,74000.0,63000.0,2383000.0,8848000.0,11231000.0,25000000.0,111.2,107.6,88.16,104.7866,109.9616,108.1616,102.65,110.3,107.4866,2.0,0 days 00:00:02.402000
2.602,,5362000.0,914000.0,1568000.0,1109000.0,3372000.0,5950000.0,139000.0,76000.0,4000.0,276000.0,79000.0,63000.0,2365000.0,6551000.0,8916000.0,25000000.0,111.2,107.6,88.34,104.9,110.1866,108.3866,102.7616,110.525,107.7116,2.0,0 days 00:00:02.602000
2.802,,5362000.0,874000.0,1362000.0,1451000.0,3291000.0,5950000.0,10000.0,30000.0,11000.0,276000.0,74000.0,65000.0,2368000.0,9213000.0,11581000.0,25000000.0,111.2,107.6,88.34,104.9,110.1866,108.3866,102.7616,110.525,107.7116,2.0,0 days 00:00:02.802000
3.003,,5362000.0,819000.0,1315000.0,1512000.0,2927000.0,6101000.0,20000.0,30000.0,11000.0,276000.0,72000.0,65000.0,2354000.0,9277000.0,11631000.0,25000000.0,111.2,107.6,88.34,104.9,110.1866,108.3866,102.7616,110.525,107.7116,2.0,0 days 00:00:03.003000
3.203,,5255000.0,921000.0,1306000.0,1008000.0,3255000.0,6101000.0,10000.0,30000.0,11000.0,215000.0,74000.0,63000.0,2336000.0,8028000.0,10364000.0,25000000.0,111.2,107.6,88.34,104.9,110.1866,108.3866,102.7616,110.525,107.7116,2.0,0 days 00:00:03.203000
3.403,,5255000.0,833000.0,1315000.0,1471000.0,5525000.0,6121000.0,30000.0,11000.0,11000.0,215000.0,74000.0,65000.0,2310000.0,4679000.0,6989000.0,25000000.0,111.2,107.6,88.34,104.9,110.1866,108.3866,102.7616,110.525,107.7116,2.0,0 days 00:00:03.403000
3.603,,5255000.0,853000.0,1196000.0,968000.0,3316000.0,6121000.0,20000.0,11000.0,11000.0,215000.0,74000.0,65000.0,2323000.0,9921000.0,12244000.0,25000000.0,111.2,107.6,88.34,105.125,110.3,108.6116,102.875,110.6366,107.825,2.0,0 days 00:00:03.603000
3.803,,5417000.0,874000.0,1339000.0,1351000.0,5670000.0,6121000.0,30000.0,14000.0,11000.0,246000.0,77000.0,63000.0,2318000.0,4449000.0,6767000.0,25000000.0,111.2,107.6,88.34,105.125,110.3,108.6116,102.875,110.6366,107.825,2.0,0 days 00:00:03.803000
4.003,,5417000.0,853000.0,1324000.0,1270000.0,5749000.0,6116000.0,20000.0,11000.0,11000.0,246000.0,72000.0,63000.0,2332000.0,5584000.0,7916000.0,25000000.0,111.2,107.6,88.34,105.125,110.3,108.6116,102.875,110.6366,107.825,2.0,0 days 00:00:04.003000
4.203,,5417000.0,880000.0,1378000.0,1471000.0,3828000.0,6116000.0,30000.0,14000.0,11000.0,259000.0,72000.0,65000.0,2323000.0,4520000.0,6843000.0,25000000.0,111.2,107.6,88.34,105.125,110.3,108.6116,102.875,110.6366,107.825,2.0,0 days 00:00:04.203000
4.402,,5386000.0,1085000.0,1520000.0,1063000.0,5833000.0,6116000.0,30000.0,11000.0,11000.0,259000.0,74000.0,65000.0,2369000.0,3667000.0,6036000.0,25000000.0,111.2,108.05,88.34,105.125,110.3,108.6116,102.875,110.6366,107.825,2.0,0 days 00:00:04.402000
4.602,,5386000.0,1169000.0,1781000.0,1440000.0,2286000.0,6090000.0,30000.0,11000.0,11000.0,259000.0,68000.0,65000.0,2299000.0,4090000.0,6389000.0,25000000.0,111.2,107.6,88.34,105.2366,110.525,108.725,102.9866,110.8616,108.05,2.0,0 days 00:00:04.602000
4.802,,5377000.0,1048000.0,1449000.0,1713000.0,105000.0,6090000.0,30000.0,11000.0,11000.0,230000.0,70000.0,65000.0,2279000.0,3825000.0,6104000.0,25000000.0,111.2,107.6,88.34,105.2366,110.525,108.725,102.9866,110.8616,108.05,2.0,0 days 00:00:04.802000
5.003,,5377000.0,874000.0,1315000.0,1955000.0,4769000.0,6090000.0,20000.0,11000.0,11000.0,230000.0,74000.0,65000.0,2405000.0,4113000.0,6518000.0,25000000.0,111.2,107.6,88.34,105.2366,110.525,108.725,102.9866,110.8616,108.05,2.0,0 days 00:00:05.003000
5.203,,5377000.0,1149000.0,1401000.0,928000.0,5261000.0,6064000.0,20000.0,14000.0,4000.0,230000.0,68000.0,65000.0,2317000.0,4320000.0,6637000.0,25000000.0,111.2,108.05,88.34,105.2366,110.525,108.725,102.9866,110.8616,108.05,2.0,0 days 00:00:05.203000
5.402,,5423000.0,907000.0,1315000.0,826000.0,105000.0,6064000.0,30000.0,14000.0,11000.0,305000.0,74000.0,65000.0,2306000.0,3687000.0,5993000.0,25000000.0,111.2,108.05,88.34,105.2366,110.525,108.725,102.9866,110.8616,108.05,2.0,0 days 00:00:05.402000
5.603,,5423000.0,1039000.0,1315000.0,867000.0,105000.0,6064000.0,20000.0,14000.0,11000.0,305000.0,74000.0,65000.0,2373000.0,3593000.0,5966000.0,25000000.0,111.2,108.05,88.34,105.35,110.75,108.95,103.1,110.975,108.1616,2.0,0 days 00:00:05.603000
5.803,,5423000.0,928000.0,1387000.0,887000.0,105000.0,6048000.0,30000.0,11000.0,11000.0,305000.0,72000.0,65000.0,2401000.0,4173000.0,6574000.0,25000000.0,111.2,108.05,88.34,105.35,110.75,108.95,103.1,110.975,108.1616,2.0,0 days 00:00:05.803000
6.003,,5426000.0,1028000.0,1362000.0,1349000.0,105000.0,6048000.0,20000.0,11000.0,11000.0,219000.0,72000.0,65000.0,2341000.0,3495000.0,5836000.0,25000000.0,111.2,108.05,88.34,105.35,110.75,108.95,103.1,110.975,108.1616,2.0,0 days 00:00:06.003000
6.203,,5426000.0,928000.0,1781000.0,1434000.0,105000.0,6048000.0,20000.0,14000.0,11000.0,219000.0,68000.0,65000.0,2327000.0,3796000.0,6123000.0,25000000.0,111.2,108.5,88.34,105.35,110.75,108.95,103.1,110.975,108.1616,2.0,0 days 00:00:06.203000
6.402,,5426000.0,874000.0,1339000.0,1328000.0,105000.0,6001000.0,40000.0,11000.0,11000.0,219000.0,74000.0,65000.0,2345000.0,3686000.0,6031000.0,25000000.0,111.2,108.05,88.34,105.35,110.75,108.95,103.1,110.975,108.1616,2.0,0 days 00:00:06.402000
6.603,,5392000.0,928000.0,1315000.0,1340000.0,754000.0,6001000.0,20000.0,659000.0,4000.0,262000.0,86000.0,65000.0,2361000.0,3246000.0,5607000.0,25000000.0,111.2,108.5,88.16,105.575,110.8616,109.175,103.2116,111.2,108.275,2.0,0 days 00:00:06.603000
6.802,,5392000.0,914000.0,1781000.0,696000.0,105000.0,6001000.0,20000.0,30000.0,7000.0,262000.0,74000.0,65000.0,2489000.0,8248000.0,10737000.0,25000000.0,111.2,108.5,88.16,105.575,110.8616,109.175,103.2116,111.2,108.275,2.0,0 days 00:00:06.802000
7.003,,5392000.0,1320000.0,1568000.0,1056000.0,105000.0,5939000.0,20000.0,30000.0,11000.0,262000.0,72000.0,65000.0,2368000.0,4408000.0,6776000.0,25000000.0,111.2,108.5,88.16,105.575,110.8616,109.175,103.2116,111.2,108.275,2.0,0 days 00:00:07.003000
7.203,,5292000.0,928000.0,1259000.0,1553000.0,105000.0,5939000.0,10000.0,30000.0,11000.0,245000.0,74000.0,65000.0,2356000.0,7457000.0,9813000.0,25000000.0,111.2,108.5,88.16,105.575,110.8616,109.175,103.2116,111.2,108.275,2.0,0 days 00:00:07.203000
7.403,,5292000.0,942000.0,1758000.0,680000.0,105000.0,5939000.0,20000.0,259000.0,11000.0,245000.0,74000.0,63000.0,2419000.0,8502000.0,10921000.0,25000000.0,111.2,108.5,88.16,105.575,110.8616,109.175,103.2116,111.2,108.275,2.0,0 days 00:00:07.403000
7.603,,5292000.0,887000.0,1315000.0,739000.0,105000.0,5940000.0,30000.0,11000.0,11000.0,245000.0,74000.0,65000.0,2513000.0,3507000.0,6020000.0,25000000.0,111.2,108.5,88.34,105.6866,111.0866,109.2866,103.325,111.425,108.5,2.0,0 days 00:00:07.603000
7.803,,5133000.0,887000.0,1473000.0,1028000.0,333000.0,5940000.0,20000.0,14000.0,11000.0,250000.0,74000.0,65000.0,2473000.0,3344000.0,5817000.0,25000000.0,111.2,108.5,88.34,105.6866,111.0866,109.2866,103.325,111.425,108.5,2.0,0 days 00:00:07.803000
8.002,,5133000.0,914000.0,2066000.0,814000.0,796000.0,6139000.0,30000.0,11000.0,11000.0,250000.0,81000.0,65000.0,2545000.0,3458000.0,6003000.0,25000000.0,111.2,108.5,88.34,105.6866,111.0866,109.2866,103.325,111.425,108.5,2.0,0 days 00:00:08.002000
8.203,,5133000.0,914000.0,1639000.0,934000.0,4188000.0,6139000.0,20000.0,32000.0,11000.0,250000.0,72000.0,65000.0,2474000.0,4524000.0,6998000.0,25000000.0,111.2,108.5,88.34,105.6866,111.0866,109.2866,103.325,111.425,108.5,2.0,0 days 00:00:08.203000
8.403,,5450000.0,874000.0,1458000.0,956000.0,1173000.0,6139000.0,20000.0,30000.0,11000.0,253000.0,77000.0,65000.0,2496000.0,3206000.0,5702000.0,25000000.0,111.2,108.5,88.34,105.6866,111.0866,109.2866,103.325,111.425,108.5,2.0,0 days 00:00:08.403000
8.603,,5450000.0,874000.0,1506000.0,875000.0,754000.0,6114000.0,10000.0,30000.0,11000.0,253000.0,68000.0,65000.0,2565000.0,3660000.0,6225000.0,25000000.0,111.2,108.95,88.34,105.8,111.3116,109.5116,103.4366,111.5366,108.6116,2.0,0 days 00:00:08.603000
8.803,,5417000.0,914000.0,1362000.0,776000.0,1320000.0,6114000.0,20000.0,30000.0,11000.0,253000.0,74000.0,63000.0,2434000.0,3226000.0,5660000.0,25000000.0,111.2,108.95,88.34,105.8,111.3116,109.5116,103.4366,111.5366,108.6116,2.0,0 days 00:00:08.803000
9.002,,5417000.0,955000.0,1275000.0,992000.0,105000.0,6114000.0,20000.0,11000.0,11000.0,221000.0,68000.0,65000.0,2424000.0,3283000.0,5707000.0,25000000.0,111.2,108.95,88.34,105.8,111.3116,109.5116,103.4366,111.5366,108.6116,2.0,0 days 00:00:09.002000
9.203,,5417000.0,990000.0,1483000.0,630000.0,105000.0,6083000.0,30000.0,11000.0,11000.0,221000.0,68000.0,65000.0,2449000.0,4187000.0,6636000.0,25000000.0,111.2,108.95,88.34,105.8,111.3116,109.5116,103.4366,111.5366,108.6116,2.0,0 days 00:00:09.203000
9.403,,5377000.0,887000.0,1339000.0,927000.0,105000.0,6083000.0,30000.0,11000.0,11000.0,233000.0,68000.0,65000.0,2363000.0,3848000.0,6211000.0,25000000.0,111.2,108.95,88.34,105.8,111.3116,109.5116,103.4366,111.5366,108.6116,2.0,0 days 00:00:09.403000
9.602,,5377000.0,968000.0,1401000.0,1169000.0,105000.0,6083000.0,238000.0,645000.0,36000.0,233000.0,86000.0,65000.0,2425000.0,4696000.0,7121000.0,25000000.0,111.2,108.95,88.34,105.9116,111.425,109.625,103.55,111.7616,108.8366,2.0,0 days 00:00:09.602000
9.803,,5377000.0,907000.0,1315000.0,739000.0,105000.0,6050000.0,10000.0,30000.0,11000.0,233000.0,68000.0,65000.0,2459000.0,4396000.0,6855000.0,25000000.0,111.2,108.95,88.34,105.9116,111.425,109.625,103.55,111.7616,108.8366,2.0,0 days 00:00:09.803000
10.002,,5405000.0,914000.0,1204000.0,2869000.0,105000.0,6050000.0,20000.0,76000.0,7000.0,239000.0,74000.0,65000.0,2392000.0,9753000.0,12145000.0,25000000.0,111.2,108.95,88.34,105.9116,111.425,109.625,103.55,111.7616,108.8366,2.0,0 days 00:00:10.002000
10.203,,5405000.0,1028000.0,1171000.0,1691000.0,105000.0,6050000.0,20000.0,30000.0,11000.0,239000.0,72000.0,65000.0,2285000.0,3825000.0,6110000.0,25000000.0,111.2,108.95,88.34,105.9116,111.425,109.625,103.55,111.7616,108.8366,2.0,0 days 00:00:10.203000
10.402,,5405000.0,853000.0,1259000.0,914000.0,105000.0,6021000.0,20000.0,30000.0,11000.0,239000.0,72000.0,65000.0,2596000.0,6709000.0,9305000.0,25000000.0,113.0,108.95,88.34,105.9116,111.425,109.625,103.55,111.7616,108.8366,2.0,0 days 00:00:10.402000
10.602,,5258000.0,874000.0,1235000.0,887000.0,105000.0,6021000.0,20000.0,30000.0,11000.0,235000.0,70000.0,65000.0,2384000.0,5508000.0,7892000.0,25000000.0,113.0,108.95,88.34,106.025,111.65,109.85,103.6616,111.875,108.95,2.0,0 days 00:00:10.602000
10.802,,5258000.0,798000.0,1267000.0,1500000.0,105000.0,6021000.0,30000.0,11000.0,11000.0,235000.0,68000.0,65000.0,2475000.0,7287000.0,9762000.0,25000000.0,113.0,108.95,88.34,106.025,111.65,109.85,103.6616,111.875,108.95,2.0,0 days 00:00:10.802000
11.003,,5258000.0,1132000.0,1589000.0,2141000.0,105000.0,5714000.0,30000.0,14000.0,11000.0,235000.0,74000.0,65000.0,2238000.0,7093000.0,9331000.0,25000000.0,113.0,108.95,88.34,106.025,111.65,109.85,103.6616,111.875,108.95,2.0,0 days 00:00:11.003000
11.203,,5100000.0,1060000.0,1348000.0,1178000.0,104000.0,5714000.0,20000.0,11000.0,11000.0,284000.0,68000.0,63000.0,2413000.0,4568000.0,6981000.0,25000000.0,113.0,108.95,88.34,106.025,111.65,109.85,103.6616,111.875,108.95,2.0,0 days 00:00:11.203000
11.403,,5100000.0,717000.0,1339000.0,1109000.0,2207000.0,5714000.0,20000.0,11000.0,11000.0,284000.0,74000.0,63000.0,2457000.0,9127000.0,11584000.0,25000000.0,113.0,108.95,88.34,106.025,111.65,109.85,103.6616,111.875,108.95,2.0,0 days 00:00:11.403000
11.603,,5100000.0,737000.0,1315000.0,1068000.0,105000.0,5734000.0,10000.0,30000.0,11000.0,284000.0,74000.0,65000.0,2457000.0,6944000.0,9401000.0,25000000.0,113.0,108.95,88.34,106.25,111.65,109.9616,103.775,111.9866,109.0616,2.0,0 days 00:00:11.603000
11.802,,5283000.0,942000.0,1267000.0,1371000.0,3398000.0,5734000.0,20000.0,76000.0,11000.0,222000.0,79000.0,65000.0,2448000.0,9452000.0,11900000.0,25000000.0,113.0,108.95,88.34,106.25,111.65,109.9616,103.775,111.9866,109.0616,2.0,0 days 00:00:11.802000
12.003,,5283000.0,928000.0,2043000.0,1294000.0,104000.0,5734000.0,10000.0,30000.0,11000.0,222000.0,74000.0,65000.0,2365000.0,4662000.0,7027000.0,25000000.0,113.0,108.95,88.34,106.25,111.65,109.9616,103.775,111.9866,109.0616,2.0,0 days 00:00:12.003000
12.202,,5283000.0,751000.0,1306000.0,1562000.0,105000.0,6092000.0,20000.0,30000.0,11000.0,222000.0,68000.0,65000.0,2341000.0,3982000.0,6323000.0,25000000.0,113.0,108.95,88.34,106.25,111.65,109.9616,103.775,111.9866,109.0616,2.0,0 days 00:00:12.202000
12.403,,5209000.0,874000.0,1330000.0,1178000.0,105000.0,6092000.0,10000.0,30000.0,11000.0,217000.0,81000.0,65000.0,2293000.0,3877000.0,6170000.0,25000000.0,113.0,108.95,88.34,106.25,111.65,109.9616,103.775,111.9866,109.0616,2.0,0 days 00:00:12.403000
12.603,,5209000.0,819000.0,1339000.0,1434000.0,105000.0,6103000.0,30000.0,11000.0,11000.0,217000.0,68000.0,65000.0,2268000.0,4159000.0,6427000.0,25000000.0,113.0,108.95,88.34,106.3616,111.875,110.075,103.8866,112.1,109.175,2.0,0 days 00:00:12.603000
12.803,,5209000.0,833000.0,1362000.0,1391000.0,3094000.0,6103000.0,30000.0,11000.0,11000.0,217000.0,74000.0,65000.0,2251000.0,9241000.0,11492000.0,25000000.0,113.0,108.95,88.34,106.3616,111.875,110.075,103.8866,112.1,109.175,2.0,0 days 00:00:12.803000
13.003,,5392000.0,813000.0,1315000.0,1008000.0,5940000.0,6103000.0,30000.0,11000.0,11000.0,236000.0,74000.0,65000.0,2247000.0,6968000.0,9215000.0,25000000.0,113.0,108.95,88.34,106.3616,111.875,110.075,103.8866,112.1,109.175,2.0,0 days 00:00:13.003000
13.203,,5392000.0,935000.0,1243000.0,1371000.0,2661000.0,6032000.0,20000.0,14000.0,11000.0,236000.0,74000.0,65000.0,2297000.0,9802000.0,12099000.0,25000000.0,113.0,108.95,88.34,106.3616,111.875,110.075,103.8866,112.1,109.175,2.0,0 days 00:00:13.203000
13.403,,5374000.0,921000.0,1275000.0,1068000.0,4103000.0,6032000.0,40000.0,14000.0,11000.0,236000.0,74000.0,65000.0,2244000.0,7588000.0,9832000.0,25000000.0,113.0,108.95,88.34,106.3616,111.875,110.075,103.8866,112.1,109.175,2.0,0 days 00:00:13.403000
13.604,,5374000.0,914000.0,1267000.0,1431000.0,5547000.0,6032000.0,30000.0,14000.0,11000.0,223000.0,74000.0,65000.0,2528000.0,7038000.0,9566000.0,25000000.0,113.0,109.4,88.34,106.475,111.9866,110.3,104.0,112.2116,109.2866,2.0,0 days 00:00:13.604000
13.803,,5374000.0,874000.0,1315000.0,1876000.0,5261000.0,6021000.0,20000.0,11000.0,11000.0,223000.0,74000.0,65000.0,2588000.0,4941000.0,7529000.0,25000000.0,113.0,109.4,88.34,106.475,111.9866,110.3,104.0,112.2116,109.2866,2.0,0 days 00:00:13.803000
14.003,,5368000.0,914000.0,1315000.0,2156000.0,105000.0,6021000.0,20000.0,14000.0,11000.0,223000.0,74000.0,65000.0,2476000.0,4569000.0,7045000.0,25000000.0,113.0,109.4,88.34,106.475,111.9866,110.3,104.0,112.2116,109.2866,2.0,0 days 00:00:14.003000
